Watching for file changes with StatReloader
[29/May/2026 11:20:43] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:20:58] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:21:13] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:21:28] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:21:43] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:21:58] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:22:14] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:22:29] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:22:44] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:22:59] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:23:14] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:23:29] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:23:44] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:23:59] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:24:14] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:24:29] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:24:44] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:24:59] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:25:14] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:25:29] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:25:44] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:25:59] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:26:14] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:26:29] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:26:45] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:27:00] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:27:15] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:27:30] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:27:45] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:28:00] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:28:15] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:28:30] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:28:45] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:29:00] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:29:15] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:29:30] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:29:45] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:30:00] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:30:15] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:30:30] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:30:45] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:31:00] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:31:15] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:31:31] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:31:46] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:32:01] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:32:16] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:32:31] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:32:46] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:33:01] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:33:16] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:33:31] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:33:46] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:34:01] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:34:16] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:34:31] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:34:46] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:35:01] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:35:16] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:35:31] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:35:46] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:36:02] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:36:17] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:36:32] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:36:47] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:37:02] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:37:17] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:37:32] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:37:47] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:38:02] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:38:17] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:38:32] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:38:47] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:39:02] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:39:17] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:39:32] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:39:47] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:40:02] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:40:17] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 11:40:32] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 12:03:47] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 12:16:20] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 12:16:21] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 14:34:13] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 14:34:15] "GET /api/batches/ HTTP/1.1" 200 4259
[29/May/2026 15:14:24] "GET /api/batches/ HTTP/1.1" 200 4259
[29/May/2026 15:15:06] "GET /api/records/ HTTP/1.1" 200 163128
[29/May/2026 15:15:08] "GET /api/batches/ HTTP/1.1" 200 4259
[29/May/2026 15:15:12] "GET /api/dashboard/ HTTP/1.1" 200 1943
[29/May/2026 15:16:10] "GET /api/dashboard/ HTTP/1.1" 200 1951
[29/May/2026 15:16:16] "GET /api/batches/ HTTP/1.1" 200 4594
[29/May/2026 15:16:18] "POST /api/upload/ HTTP/1.1" 201 326
[29/May/2026 15:16:18] "GET /api/batches/ HTTP/1.1" 200 4584
[29/May/2026 15:16:23] "GET /api/records/ HTTP/1.1" 200 906169
[29/May/2026 15:16:47] "POST /api/records/497/review/ HTTP/1.1" 200 786
[29/May/2026 15:16:48] "GET /api/records/ HTTP/1.1" 200 906201
[29/May/2026 15:16:48] "POST /api/records/497/review/ HTTP/1.1" 200 786
[29/May/2026 15:16:48] "GET /api/records/ HTTP/1.1" 200 906201
[29/May/2026 15:16:51] "POST /api/records/496/review/ HTTP/1.1" 200 786
[29/May/2026 15:16:52] "GET /api/records/ HTTP/1.1" 200 906233
[29/May/2026 15:16:53] "POST /api/records/495/review/ HTTP/1.1" 200 786
[29/May/2026 15:16:53] "GET /api/records/ HTTP/1.1" 200 906265
[29/May/2026 15:16:55] "POST /api/records/494/review/ HTTP/1.1" 200 786
[29/May/2026 15:16:56] "GET /api/records/ HTTP/1.1" 200 906297
[29/May/2026 15:16:58] "GET /api/records/ HTTP/1.1" 200 906297
[29/May/2026 15:17:25] "GET /api/batches/ HTTP/1.1" 200 4584
[29/May/2026 15:17:36] "GET /api/dashboard/ HTTP/1.1" 200 1944
[29/May/2026 15:17:52] "GET /api/dashboard/ HTTP/1.1" 200 1944
[29/May/2026 15:19:21] "GET /api/dashboard/ HTTP/1.1" 200 1944
C:\Users\saive\Downloads\breathe-esg\breathe-esg\api\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
May 29, 2026 - 02:08:49
Django version 6.0.5, using settings 'config.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Watching for file changes with StatReloader
C:\Users\saive\Downloads\breathe-esg\breathe-esg\config\settings.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
May 29, 2026 - 15:28:47
Django version 6.0.5, using settings 'config.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Traceback (most recent call last):
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\manage.py", line 22, in <module>
    main()
    ~~~~^^
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\manage.py", line 18, in main
